request_id,student_id,book_id,loan_date,return_date
18337,3799,66,2022-01-08,2022-01-28
18338,4285,78,2023-05-05,2023-05-27
18339,2093,87,2023-09-14,2023-09-26
18340,1650,34,2022-09-07,2022-09-17
18341,1176,61,2022-11-01,2022-11-16
18342,1429,36,2023-03-13,2023-03-20
18343,1153,31,2024-04-06,2024-05-01
18344,2963,92,2020-07-10,2020-08-05
18345,3772,83,2021-10-20,2021-11-19
18346,2181,25,2022-03-15,2022-04-12
18347,1660,42,2022-06-23,2022-07-08
18348,1505,64,2021-11-07,2021-12-03
18349,1979,65,2022-10-05,2022-10-22
18350,2260,9,2021-12-25,2022-01-03
18351,2161,43,2024-05-01,2024-05-30
18352,4710,18,2021-04-13,2021-04-25
18353,3242,43,2023-10-20,2023-11-06
18354,3576,30,2023-12-13,2024-01-10
18355,4077,72,2023-07-21,2023-07-30
18356,4726,22,2020-01-04,2020-01-18
18357,3781,16,2020-08-12,2020-09-07
18358,4479,88,2020-06-28,2020-07-11
18359,4314,4,2020-09-02,2020-09-17
18360,4312,11,2024-02-20,2024-02-27
18361,2470,76,2021-02-14,2021-02-23
18362,2268,56,2022-06-23,2022-07-17
18363,2505,81,2020-05-10,2020-06-04
18364,3417,38,2021-07-15,2021-08-10
18365,2689,6,2023-08-03,2023-08-23
18366,3839,61,2023-02-01,2023-02-23
18367,2685,90,2023-10-27,2023-11-25
18368,2479,46,2021-08-23,2021-08-31
18369,2632,74,2024-03-06,2024-03-21
18370,4817,94,2019-06-24,2019-07-02
18371,4198,93,2021-12-12,2022-01-11
18372,1056,9,2024-02-06,2024-02-19
18373,3795,27,2019-10-11,2019-10-28
18374,2943,35,2020-04-10,2020-05-07
18375,2477,78,2023-09-15,2023-10-01
18376,1093,28,2024-03-05,2024-03-25
18377,3703,26,2022-03-09,2022-03-23
18378,4793,45,2022-04-10,2022-04-28
18379,3069,63,2023-04-07,2023-04-14
18380,2906,22,2020-07-12,2020-08-06
18381,2905,38,2019-11-24,2019-12-11
18382,2391,21,2022-10-03,2022-10-25
18383,4515,2,2020-06-22,2020-07-20
18384,3394,72,2024-04-27,2024-05-06
18385,4165,76,2023-07-20,2023-08-17
18386,2619,33,2021-10-13,2021-11-07
18387,3943,87,2023-02-24,2023-03-18
18388,2657,9,2022-01-15,2022-02-04
18389,4026,57,2020-02-15,2020-02-27
18390,3206,62,2021-04-04,2021-04-28
18391,4101,26,2021-08-03,2021-08-11
18392,4290,22,2022-05-31,2022-06-23
18393,1660,91,2019-06-10,2019-06-21
18394,1017,71,2020-05-28,2020-06-17
18395,3341,99,2022-07-04,2022-07-21
18396,2301,36,2023-05-23,2023-06-18
18397,1975,68,2021-11-30,2021-12-10
18398,3152,91,2021-12-27,2022-01-10
18399,2922,66,2020-11-11,2020-11-27
18400,2622,8,2020-10-08,2020-10-21
18401,4056,47,2020-03-31,2020-04-19
18402,2033,54,2024-02-29,2024-03-07
18403,4831,11,2023-01-10,2023-01-27
18404,1434,51,2022-02-02,2022-02-11
18405,1826,75,2023-01-18,2023-01-25
18406,1383,99,2020-09-01,2020-09-20
18407,3829,2,2022-06-17,2022-06-24
18408,2568,32,2022-11-13,2022-12-05
18409,1231,6,2023-05-29,2023-06-12
18410,3580,16,2022-07-07,2022-08-03
18411,2307,60,2022-10-11,2022-10-25
18412,3150,79,2024-01-08,2024-02-05
18413,3166,95,2024-01-11,2024-01-28
18414,1345,49,2024-02-03,2024-02-23
18415,3960,59,2023-12-22,2024-01-06
18416,1171,15,2020-10-15,2020-10-26
18417,4081,23,2024-02-28,2024-03-21
18418,2948,87,2022-07-10,2022-07-19
18419,2287,71,2021-11-20,2021-12-16
18420,1700,75,2021-07-27,2021-08-09
18421,1131,64,2020-01-20,2020-02-04
18422,3476,27,2021-01-30,2021-02-23
18423,1009,50,2021-12-03,2021-12-13
18424,3230,63,2021-10-21,2021-11-05
18425,2762,69,2022-12-20,2023-01-02
18426,2920,37,2022-01-26,2022-02-12
18427,2743,93,2022-01-20,2022-02-17
18428,2800,27,2021-02-25,2021-03-21
18429,3525,97,2020-03-20,2020-04-06
18430,3314,88,2020-07-27,2020-08-12
18431,4316,90,2019-10-19,2019-11-12
18432,2760,84,2019-11-30,2019-12-19
18433,3101,98,2023-08-04,2023-08-26
18434,1606,25,2020-12-11,2020-12-26
18435,2929,29,2022-03-20,2022-04-10
18436,1589,99,2021-03-14,2021-03-24
18437,4301,76,2020-02-16,2020-03-15
18438,3934,11,2020-11-29,2020-12-26
18439,1025,14,2020-03-10,2020-04-03
18440,1124,23,2024-05-07,2024-06-02
18441,4407,80,2022-12-02,2022-12-20
18442,4254,43,2020-01-06,2020-01-16
18443,3405,87,2022-01-05,2022-01-30
18444,2523,62,2024-02-15,2024-02-27
18445,2701,87,2020-01-17,2020-02-12
18446,3750,95,2022-02-18,2022-03-19
18447,4926,46,2022-03-12,2022-04-07
18448,2065,96,2023-02-09,2023-02-27
18449,2315,77,2021-08-24,2021-09-23
18450,4903,72,2022-09-18,2022-10-17
18451,3197,92,2020-03-14,2020-03-28
18452,2070,12,2019-06-17,2019-06-29
18453,3287,74,2024-01-13,2024-01-20
18454,1808,85,2019-08-23,2019-09-19
18455,4382,71,2021-12-16,2021-12-25
18456,2060,62,2022-10-11,2022-10-30
18457,4770,71,2020-01-28,2020-02-18
18458,2725,84,2023-01-02,2023-01-15
18459,4318,86,2019-05-18,2019-06-06
18460,2199,55,2020-12-10,2020-12-19
18461,3178,86,2023-01-31,2023-02-24
18462,1671,77,2020-10-25,2020-11-21
18463,3776,26,2023-08-23,2023-09-06
18464,2436,35,2022-03-03,2022-03-21
18465,3678,63,2022-05-04,2022-05-16
18466,4710,15,2021-02-01,2021-02-24
18467,2265,76,2023-04-10,2023-04-17
18468,1875,16,2021-07-10,2021-08-07
18469,3426,38,2022-03-04,2022-03-13
18470,1383,81,2023-07-05,2023-07-20
18471,4520,14,2019-12-25,2020-01-02
18472,2869,5,2020-08-27,2020-09-18
18473,2828,44,2020-06-13,2020-06-23
18474,3199,57,2020-01-23,2020-02-05
18475,1871,22,2020-01-22,2020-02-01
18476,3254,43,2022-06-02,2022-07-01
18477,2916,80,2021-06-10,2021-06-26
18478,4200,6,2021-03-07,2021-03-23
18479,1311,76,2023-04-16,2023-05-14
18480,4478,17,2021-10-17,2021-11-10
18481,2968,8,2022-02-27,2022-03-26
18482,1248,78,2020-09-07,2020-10-05
18483,4727,95,2023-09-17,2023-09-24
18484,1982,35,2023-08-17,2023-09-09
18485,4954,30,2021-12-15,2022-01-13
18486,3146,46,2020-03-21,2020-04-08
18487,4864,74,2022-02-02,2022-02-11
18488,3844,81,2019-07-31,2019-08-22
18489,1724,5,2023-02-19,2023-03-03
18490,1257,12,2020-09-27,2020-10-08
18491,1341,54,2021-04-03,2021-04-10
18492,1915,60,2024-02-17,2024-03-14
18493,1972,59,2023-08-03,2023-08-21
18494,3135,16,2021-05-06,2021-05-23
18495,1832,35,2022-10-01,2022-10-19
18496,3541,64,2020-07-24,2020-08-12
18497,2052,18,2020-11-30,2020-12-23
18498,1368,6,2022-02-25,2022-03-15
18499,4679,73,2019-12-11,2019-12-31
18500,4897,77,2021-05-27,2021-06-19
18501,3609,60,2021-06-08,2021-07-08
18502,3064,99,2022-02-19,2022-02-27
18503,1456,75,2022-10-28,2022-11-04
18504,2605,69,2021-03-04,2021-03-31
18505,3067,69,2023-07-30,2023-08-14
18506,1589,18,2021-07-06,2021-07-27
18507,3161,80,2021-03-03,2021-03-24
18508,2619,39,2020-12-10,2020-12-20
18509,2125,62,2022-04-13,2022-05-04
18510,2819,91,2019-12-31,2020-01-14
18511,4287,2,2021-09-03,2021-09-14
18512,4501,71,2019-08-24,2019-09-15
18513,2501,5,2021-12-29,2022-01-25
18514,1230,56,2023-08-28,2023-09-19
18515,2182,42,2019-11-30,2019-12-11
18516,2381,77,2023-01-26,2023-02-03
18517,3756,23,2023-10-21,2023-11-20
18518,4792,73,2019-11-19,2019-12-16
18519,3391,53,2019-10-23,2019-11-09
18520,2891,77,2021-04-23,2021-05-10
18521,3350,20,2021-03-07,2021-03-27
18522,3372,21,2023-08-11,2023-08-20
18523,1799,37,2020-02-11,2020-02-29
18524,4994,94,2021-11-21,2021-12-12
18525,2160,37,2022-07-18,2022-08-08
18526,1706,64,2020-11-27,2020-12-12
18527,3925,14,2022-01-22,2022-02-03
18528,1182,29,2024-02-08,2024-02-21
18529,4074,14,2021-10-19,2021-11-14
18530,3231,79,2019-06-25,2019-07-11
18531,4045,70,2022-04-20,2022-05-12
18532,3781,8,2020-09-03,2020-09-28
18533,1229,65,2024-03-02,2024-03-29
18534,3501,23,2020-12-28,2021-01-13
18535,4805,49,2021-03-15,2021-04-09
18536,2930,79,2022-06-07,2022-06-20
18537,4407,33,2021-06-25,2021-07-24
18538,2120,41,2019-06-06,2019-07-05
18539,3007,3,2022-06-01,2022-06-21
18540,1231,64,2019-09-25,2019-10-21
18541,4843,70,2021-05-29,2021-06-23
18542,1395,23,2022-09-27,2022-10-06
18543,1855,81,2019-11-08,2019-12-01
18544,2548,86,2023-08-17,2023-09-01
18545,3661,25,2022-09-21,2022-10-18
18546,2584,71,2020-02-26,2020-03-22
18547,2634,8,2021-10-30,2021-11-14
18548,3480,44,2019-10-27,2019-11-25
18549,3231,41,2019-09-24,2019-10-10
18550,3631,1,2021-07-28,2021-08-04
18551,2737,82,2021-04-08,2021-04-20
18552,3215,43,2020-11-27,2020-12-16
18553,2188,7,2022-01-17,2022-02-03
18554,2081,89,2019-08-24,2019-09-19
18555,1456,65,2021-04-16,2021-05-05
18556,3043,29,2020-11-14,2020-12-08
18557,4024,67,2022-08-10,2022-09-05
18558,2900,49,2019-12-18,2020-01-14
18559,1693,40,2021-06-09,2021-06-23
18560,2327,49,2020-05-16,2020-05-27
18561,3081,43,2019-06-19,2019-07-01
18562,3888,51,2023-12-03,2023-12-11
18563,2527,4,2022-05-26,2022-06-03
18564,1309,19,2023-11-03,2023-12-01
18565,4828,50,2020-03-15,2020-04-09
18566,3268,43,2021-08-03,2021-08-11
18567,4338,3,2022-06-20,2022-07-09
18568,1204,78,2020-01-30,2020-02-07
18569,3883,2,2020-04-24,2020-05-03
18570,4345,18,2022-09-02,2022-09-18
18571,3414,15,2023-12-27,2024-01-21
18572,2676,40,2023-11-18,2023-12-10
18573,3240,59,2019-06-17,2019-07-09
18574,1683,5,2020-08-15,2020-08-31
18575,1574,91,2020-09-17,2020-09-30
18576,1665,19,2021-02-20,2021-03-22
18577,4943,66,2023-06-09,2023-06-29
18578,4053,63,2023-07-01,2023-07-19
18579,4939,85,2022-01-29,2022-02-15
18580,4943,69,2020-03-21,2020-04-02
18581,3689,42,2022-09-11,2022-10-02
18582,1773,44,2019-08-19,2019-09-06
18583,1741,14,2023-12-08,2023-12-15
18584,1960,64,2024-03-23,2024-04-15
18585,1434,20,2022-07-05,2022-08-04
18586,1058,19,2022-05-09,2022-05-20
18587,3462,48,2023-12-17,2023-12-30
18588,4111,8,2022-10-03,2022-10-23
18589,2861,22,2023-02-02,2023-02-22
18590,3253,13,2020-08-21,2020-08-30
18591,3803,78,2019-10-25,2019-11-23
18592,1018,92,2020-01-11,2020-02-04
18593,1882,34,2021-05-28,2021-06-22
18594,3913,49,2021-08-07,2021-09-03
18595,4949,77,2021-11-12,2021-12-12
18596,3703,67,2022-08-19,2022-09-17
18597,3075,25,2024-02-26,2024-03-22
18598,4450,16,2023-11-24,2023-12-08
18599,3195,6,2022-08-10,2022-08-25
18600,3713,66,2023-04-02,2023-04-30
18601,4073,71,2022-05-10,2022-06-09
18602,4124,42,2023-01-30,2023-02-09
18603,3124,43,2021-09-07,2021-09-21
18604,1013,99,2024-01-27,2024-02-08
18605,3813,52,2024-05-03,2024-05-10
18606,1430,10,2020-07-07,2020-08-03
18607,4732,32,2020-06-09,2020-07-08
18608,1596,72,2023-10-25,2023-11-03
18609,1978,80,2023-05-30,2023-06-22
18610,4620,19,2021-02-19,2021-03-18
18611,1883,27,2019-07-20,2019-07-29
18612,3619,37,2020-01-19,2020-02-14
18613,1701,78,2023-11-02,2023-11-21
18614,1119,16,2023-07-20,2023-08-11
18615,1503,44,2023-04-12,2023-04-21
18616,1440,37,2020-01-03,2020-01-26
18617,3726,99,2022-04-17,2022-04-27
18618,1909,33,2023-07-23,2023-08-15
18619,2511,19,2022-05-02,2022-05-16
18620,4433,20,2023-08-23,2023-09-05
18621,3184,81,2021-12-12,2021-12-25
18622,2967,92,2021-01-20,2021-02-15
18623,3103,87,2024-04-22,2024-05-14
18624,3941,70,2023-12-25,2024-01-01
18625,4407,70,2020-09-22,2020-10-21
18626,1206,32,2021-10-09,2021-11-08
18627,3209,82,2023-04-09,2023-05-07
18628,3273,34,2024-02-20,2024-03-02
18629,2682,99,2019-10-12,2019-11-06
18630,2657,89,2022-01-22,2022-02-14
18631,2665,55,2022-08-22,2022-09-16
18632,3145,95,2023-07-31,2023-08-24
18633,4202,23,2022-10-18,2022-11-10
18634,3610,72,2019-07-25,2019-08-01
18635,4558,45,2021-07-10,2021-08-05
18636,4875,10,2021-06-24,2021-07-06
18637,1736,81,2022-03-07,2022-04-04
18638,4482,51,2019-05-22,2019-06-03
18639,2983,82,2022-04-05,2022-04-13
18640,2884,40,2022-05-09,2022-05-17
18641,4585,64,2021-12-24,2022-01-18
18642,1699,66,2019-07-30,2019-08-18
18643,4254,40,2022-06-13,2022-07-04
18644,4627,36,2020-07-16,2020-07-26
18645,4002,56,2020-08-13,2020-08-31
18646,2249,79,2023-07-26,2023-08-18
18647,1005,1,2022-01-03,2022-01-27
18648,4642,65,2020-06-21,2020-07-16
18649,2959,50,2023-11-21,2023-12-02
18650,3029,10,2021-09-11,2021-09-21
18651,2497,41,2023-08-10,2023-09-08
18652,1019,51,2023-10-30,2023-11-12
18653,3507,87,2021-03-10,2021-04-03
18654,2116,70,2021-12-14,2022-01-01
18655,1546,47,2022-02-04,2022-02-11
18656,4271,53,2021-04-22,2021-05-22
18657,2015,100,2020-09-02,2020-09-24
18658,4963,80,2021-06-17,2021-06-26
18659,3557,9,2020-08-31,2020-09-08
18660,2445,81,2021-11-30,2021-12-09
18661,1133,59,2023-12-09,2023-12-18
18662,1637,50,2019-08-17,2019-09-08
18663,1427,85,2021-05-15,2021-06-13
18664,3790,65,2020-10-09,2020-10-30
18665,1623,68,2020-08-12,2020-09-08
18666,4535,61,2023-08-07,2023-08-16
18667,3658,24,2023-02-04,2023-02-21
18668,4668,24,2020-11-02,2020-11-12
18669,4507,80,2022-02-24,2022-03-18
18670,4137,10,2019-05-31,2019-06-17
18671,2885,67,2019-05-26,2019-06-22
18672,3731,59,2022-10-12,2022-11-07
18673,3392,11,2023-11-07,2023-11-25
18674,3485,12,2021-08-22,2021-09-09
18675,1316,67,2021-04-28,2021-05-12
18676,1950,63,2021-05-24,2021-06-01
18677,3257,33,2022-12-13,2023-01-08
18678,2305,16,2019-10-30,2019-11-09
18679,2706,88,2021-04-08,2021-05-02
18680,4454,73,2022-06-10,2022-06-26
18681,2477,4,2023-07-04,2023-07-31
18682,4485,56,2019-11-15,2019-11-29
18683,1377,22,2020-01-06,2020-01-30
18684,3112,26,2020-12-20,2021-01-14
18685,3133,62,2022-02-15,2022-03-02
18686,2996,99,2022-08-21,2022-09-11
18687,4591,95,2020-02-04,2020-02-26
18688,4330,56,2023-09-05,2023-09-27
18689,1618,96,2020-12-05,2021-01-03
18690,3759,70,2023-04-21,2023-05-04
18691,3290,72,2023-12-06,2024-01-03
18692,3239,33,2019-12-31,2020-01-10
18693,3733,41,2022-03-23,2022-04-05
18694,2672,33,2019-07-27,2019-08-08
18695,2210,60,2020-07-08,2020-07-26
18696,3597,60,2020-03-12,2020-03-19
18697,4217,46,2023-03-27,2023-04-10
18698,1042,69,2022-03-18,2022-04-12
18699,2817,95,2021-09-10,2021-10-07
18700,3683,71,2020-07-13,2020-07-25
18701,4112,28,2023-08-05,2023-08-26
18702,1769,63,2023-01-17,2023-02-03
18703,2649,62,2023-05-24,2023-06-15
18704,1905,94,2020-09-09,2020-09-17
18705,4718,71,2023-01-30,2023-02-15
18706,2711,68,2022-01-21,2022-02-06
18707,1070,4,2020-06-14,2020-06-21
18708,3161,88,2022-09-21,2022-09-28
18709,3898,87,2021-07-07,2021-07-30
18710,3085,69,2024-04-02,2024-04-29
18711,1811,33,2021-08-21,2021-09-01
18712,1294,66,2023-01-30,2023-02-23
18713,4055,41,2021-11-12,2021-11-25
18714,2824,1,2021-02-22,2021-03-05
18715,3155,64,2022-10-27,2022-11-15
18716,2133,66,2024-04-21,2024-05-02
18717,4754,18,2023-10-19,2023-11-18
18718,1346,93,2023-06-15,2023-07-12
18719,1705,51,2022-06-08,2022-07-04
18720,3044,96,2022-09-20,2022-10-03
18721,3466,85,2023-10-05,2023-10-16
18722,4426,16,2022-07-13,2022-08-02
18723,1426,51,2021-05-02,2021-05-25
18724,1550,53,2019-09-18,2019-10-02
18725,1161,97,2021-01-12,2021-02-02
18726,1505,96,2020-09-24,2020-10-17
18727,2012,50,2023-09-16,2023-10-04
18728,3789,22,2023-02-08,2023-03-06
18729,2026,90,2019-10-16,2019-11-12
18730,2582,63,2021-05-05,2021-05-22
18731,4604,67,2023-02-23,2023-03-25
18732,1360,79,2024-02-06,2024-03-05
18733,4235,84,2019-10-28,2019-11-15
18734,3489,11,2023-11-27,2023-12-07
18735,2998,8,2021-10-10,2021-10-27
18736,2387,90,2020-11-04,2020-11-18
18737,2253,52,2020-11-01,2020-11-16
18738,3669,90,2021-04-28,2021-05-11
18739,1967,18,2020-01-15,2020-02-08
18740,2327,40,2021-01-01,2021-01-12
18741,4356,47,2019-08-05,2019-08-17
18742,2247,32,2019-07-08,2019-08-02
18743,1670,27,2023-02-23,2023-03-08
18744,2387,5,2023-08-27,2023-09-08
18745,1257,100,2023-02-18,2023-03-07
18746,3476,63,2020-11-21,2020-12-15
18747,1477,61,2022-04-23,2022-05-22
18748,2836,52,2022-11-04,2022-11-29
18749,2256,40,2019-11-20,2019-12-14
18750,1166,16,2021-05-26,2021-06-18
18751,2350,70,2021-01-25,2021-02-18
18752,4919,78,2022-12-02,2023-01-01
18753,4633,43,2022-06-03,2022-06-25
18754,1697,21,2021-05-21,2021-05-29
18755,2585,6,2021-05-07,2021-05-18
18756,2058,72,2023-02-28,2023-03-28
18757,4706,77,2019-08-09,2019-09-06
18758,2108,58,2020-10-01,2020-10-09
18759,1346,21,2019-11-13,2019-12-05
18760,4467,4,2019-07-24,2019-08-13
18761,1254,17,2024-05-07,2024-05-25
18762,2948,81,2020-01-15,2020-01-27
18763,1184,57,2020-04-28,2020-05-21
18764,3881,5,2020-09-02,2020-09-20
18765,2838,46,2020-12-28,2021-01-23
18766,1059,24,2019-12-10,2019-12-22
18767,4072,37,2021-08-09,2021-09-01
18768,3631,97,2020-09-05,2020-09-24
18769,1524,38,2024-04-12,2024-05-03
18770,3855,61,2023-01-07,2023-01-24
18771,4450,90,2022-03-28,2022-04-10
18772,1753,67,2020-03-25,2020-04-05
18773,1161,72,2023-10-24,2023-11-20
18774,2408,98,2024-01-31,2024-02-13
18775,3211,35,2019-07-21,2019-08-02
18776,4547,54,2023-04-26,2023-05-10
18777,3425,62,2022-09-23,2022-10-09
18778,4494,14,2022-03-29,2022-04-07
18779,4745,1,2022-11-08,2022-11-28
18780,4685,97,2023-07-24,2023-08-19
18781,3734,57,2023-05-22,2023-06-05
18782,2491,38,2022-04-17,2022-04-28
18783,4375,28,2022-03-18,2022-04-13
18784,2246,88,2021-02-01,2021-02-19
18785,2083,64,2023-01-01,2023-01-13
18786,1855,43,2021-10-02,2021-10-15
18787,2260,43,2022-01-07,2022-01-19
18788,2117,97,2021-08-05,2021-08-17
18789,3545,71,2019-10-12,2019-10-20
18790,3330,69,2022-09-24,2022-10-22
18791,3621,52,2021-01-12,2021-01-26
18792,3120,53,2023-10-18,2023-10-25
18793,4784,89,2022-11-19,2022-12-04
18794,3568,100,2022-03-30,2022-04-13
18795,4933,39,2021-03-31,2021-04-16
18796,3465,32,2020-04-29,2020-05-13
18797,1798,10,2022-06-14,2022-07-11
18798,3375,48,2019-07-02,2019-07-23
18799,4261,75,2019-07-31,2019-08-13
18800,4779,2,2022-06-30,2022-07-26
18801,2826,63,2020-02-16,2020-03-16
18802,4102,45,2022-03-10,2022-03-18
18803,1642,35,2023-02-08,2023-03-03
18804,1726,64,2023-06-11,2023-06-26
18805,1452,23,2023-09-14,2023-09-21
18806,4035,39,2021-08-18,2021-08-28
18807,1919,62,2022-01-16,2022-01-31
18808,2366,38,2021-09-23,2021-10-11
18809,1798,99,2022-05-26,2022-06-08
18810,1014,82,2023-08-30,2023-09-24
18811,3306,93,2023-02-22,2023-03-12
18812,3023,86,2019-05-24,2019-06-05
18813,1255,62,2022-11-09,2022-11-18
18814,3812,63,2023-11-13,2023-12-12
18815,4534,2,2020-05-24,2020-06-08
18816,4662,90,2020-09-06,2020-09-16
18817,4241,39,2023-09-11,2023-09-24
18818,4704,14,2023-12-06,2023-12-20
18819,1271,58,2021-12-03,2021-12-31
18820,1996,10,2020-03-09,2020-03-27
18821,3920,40,2021-02-13,2021-02-23
18822,1501,94,2020-03-28,2020-04-11
18823,3751,75,2022-05-04,2022-05-19
18824,4118,41,2021-03-08,2021-04-05
18825,1225,49,2022-07-29,2022-08-13
18826,2491,88,2023-09-12,2023-10-06
18827,1432,40,2020-04-07,2020-04-20
18828,4103,55,2022-11-22,2022-12-16
18829,1178,36,2022-08-14,2022-08-26
18830,2693,63,2021-11-04,2021-11-12
18831,1928,13,2022-06-29,2022-07-10
18832,4498,88,2022-11-02,2022-11-20
18833,2940,58,2023-12-13,2024-01-07
18834,1142,99,2020-08-31,2020-09-13
18835,4917,16,2021-11-13,2021-12-05
18836,2682,19,2019-10-12,2019-11-05
18837,2011,77,2023-09-09,2023-09-27
18838,1389,26,2020-05-01,2020-05-15
18839,4587,37,2020-03-17,2020-04-11
18840,4061,13,2021-01-22,2021-02-10
18841,4218,78,2022-10-27,2022-11-10
18842,3373,46,2020-03-25,2020-04-24
18843,2595,12,2021-12-20,2021-12-29
18844,4113,82,2021-08-10,2021-09-09
18845,2569,9,2022-07-03,2022-07-21
18846,3003,51,2021-07-05,2021-07-13
18847,4087,47,2020-08-08,2020-08-26
18848,3034,92,2024-02-23,2024-03-09
18849,1049,35,2023-02-19,2023-03-03
18850,3342,34,2019-12-07,2020-01-04
18851,3098,24,2019-10-01,2019-10-24
18852,1973,81,2024-04-09,2024-05-06
18853,1129,86,2023-12-27,2024-01-04
18854,1212,97,2022-07-13,2022-08-11
18855,4809,96,2023-06-26,2023-07-10
18856,2193,89,2023-10-24,2023-11-06
18857,3969,54,2022-05-28,2022-06-20
18858,3533,63,2023-02-20,2023-03-11
18859,1343,63,2020-07-18,2020-08-10
18860,4452,6,2022-07-16,2022-07-25
18861,1013,31,2020-10-15,2020-11-12
18862,1256,98,2019-12-27,2020-01-16
18863,2730,72,2020-07-05,2020-08-01
18864,4429,67,2019-12-22,2020-01-08
18865,4853,86,2021-01-22,2021-02-12
18866,2459,97,2020-12-02,2020-12-11
18867,3772,84,2024-04-02,2024-04-16
18868,3117,56,2019-12-12,2019-12-22
18869,3219,66,2023-02-01,2023-02-11
18870,1619,4,2020-12-30,2021-01-21
18871,3423,6,2023-04-16,2023-04-24
18872,2037,6,2021-10-21,2021-10-30
18873,4325,98,2023-10-28,2023-11-22
18874,4191,81,2021-11-10,2021-11-28
18875,4171,34,2021-07-05,2021-07-26
18876,1336,60,2019-11-16,2019-12-08
18877,3632,91,2022-11-15,2022-12-01
18878,1809,14,2022-11-08,2022-11-15
18879,4537,68,2020-10-14,2020-10-24
18880,2811,42,2022-12-23,2023-01-03
18881,2262,93,2022-11-12,2022-12-11
18882,3300,1,2020-08-31,2020-09-15
18883,4122,58,2020-12-06,2020-12-29
18884,4302,21,2023-12-02,2023-12-30
18885,4692,47,2023-11-30,2023-12-14
18886,3025,28,2022-12-08,2022-12-17
18887,4844,60,2022-07-29,2022-08-18
18888,3662,58,2020-12-01,2020-12-09
18889,3885,2,2021-08-18,2021-08-30
18890,1471,31,2020-11-09,2020-11-25
18891,4980,85,2020-08-24,2020-09-17
18892,3223,34,2024-03-13,2024-03-24
18893,1980,25,2023-07-23,2023-08-10
18894,2593,96,2021-05-02,2021-05-20
18895,2950,65,2020-08-20,2020-09-10
18896,2980,7,2022-07-17,2022-08-05
18897,1417,62,2022-05-24,2022-06-19
18898,3249,11,2023-03-12,2023-03-20
18899,3322,38,2022-10-29,2022-11-06
18900,2679,6,2022-11-19,2022-12-07
18901,1805,25,2022-01-09,2022-01-16
18902,3344,7,2019-08-04,2019-08-27
18903,1261,12,2023-03-06,2023-04-03
18904,1267,63,2023-10-11,2023-11-01
18905,2769,92,2022-11-13,2022-11-28
18906,1658,94,2020-03-04,2020-04-01
18907,3998,92,2022-11-05,2022-11-22
18908,2560,3,2023-07-30,2023-08-15
18909,3126,67,2023-03-11,2023-03-29
18910,1725,76,2020-04-07,2020-04-28
18911,2413,43,2024-02-23,2024-03-22
18912,4742,42,2021-01-10,2021-01-18
18913,1731,34,2021-06-02,2021-06-17
18914,4278,29,2019-07-28,2019-08-06
18915,2766,39,2023-04-18,2023-05-03
18916,2473,55,2019-09-04,2019-09-26
18917,1188,73,2021-06-24,2021-07-01
18918,1825,38,2021-09-26,2021-10-10
18919,1535,41,2023-11-26,2023-12-15
18920,1427,34,2019-07-17,2019-08-06
18921,3657,15,2022-05-05,2022-05-22
18922,3642,4,2021-11-13,2021-12-10
18923,1806,49,2023-10-14,2023-10-29
18924,3117,36,2021-08-23,2021-09-05
18925,1845,35,2021-07-12,2021-07-19
18926,4859,100,2019-06-10,2019-06-20
18927,3322,90,2022-05-30,2022-06-26
18928,4468,5,2023-09-15,2023-10-01
18929,2778,10,2023-04-28,2023-05-21
18930,3146,20,2019-10-17,2019-11-06
18931,3801,95,2022-05-29,2022-06-19
18932,2866,73,2021-11-07,2021-11-22
18933,3588,26,2022-12-02,2022-12-16
18934,4970,69,2020-06-17,2020-07-07
18935,3788,46,2022-07-23,2022-08-02
18936,3102,25,2021-08-07,2021-08-27
18937,4879,70,2022-06-27,2022-07-07
18938,1422,8,2020-09-30,2020-10-13
18939,3099,87,2023-02-01,2023-03-01
18940,2185,55,2020-08-17,2020-08-29
18941,2673,19,2022-10-29,2022-11-21
18942,1030,91,2023-02-15,2023-03-06
18943,4804,1,2023-04-30,2023-05-30
18944,3612,8,2022-08-15,2022-09-01
18945,4330,31,2021-08-20,2021-09-19
18946,3027,31,2020-12-29,2021-01-10
18947,2485,68,2020-02-16,2020-03-04
18948,3648,39,2022-06-06,2022-06-26
18949,2263,33,2020-08-16,2020-08-25
18950,2604,7,2022-10-30,2022-11-11
18951,3381,42,2021-11-12,2021-12-05
18952,1673,8,2022-01-22,2022-02-16
18953,2675,52,2022-02-22,2022-03-13
18954,4836,97,2022-12-18,2023-01-01
18955,4099,7,2020-03-10,2020-03-28
